"analyte","parameter","NRM","Estimate","Std..Error","t.value","Pr...t..","fdr_pval","sig_t_or_f","scenario","parameter_groups"
"SECCHI_DEPTH","SEAS_C1","tully",0.0225461421352095,0.1442391450956,0.156310841417329,0.878619841578599,1,0,"Pre-2015-S2","Seasonal"
"SECCHI_DEPTH","SEAS_C2","tully",-0.0449805789825066,0.154740546043275,-0.290683858449919,0.776700406341549,1,0,"Pre-2015-S2","Seasonal"
"SECCHI_DEPTH","(Intercept)","tully",1.72760064306815,0.229914218317264,7.51410963494304,2.02966218020595e-05,8.11864872082379e-05,1,"Pre-2015-S3","Intercept"
"SECCHI_DEPTH","Date_2","tully",-0.00031340875896958,0.000266401425359267,-1.17645301089106,0.266659220221043,0.799977660663129,0,"Pre-2015-S3","Trend"
"SECCHI_DEPTH","SEAS_C1","tully",0.214206603650975,0.187090257462297,1.14493724342724,0.278898257631634,0.799977660663129,0,"Pre-2015-S3","Seasonal"
"SECCHI_DEPTH","SEAS_C2","tully",0.165447432035253,0.16001126660633,1.03397364163299,0.325505950408765,0.799977660663129,0,"Pre-2015-S3","Seasonal"
"SECCHI_DEPTH","(Intercept)","tully",0.895459351409979,0.1092486025326,8.19652911480285,3.67470943283026e-14,3.30723848954723e-13,1,"Post-2015","Intercept"
"SECCHI_DEPTH","PROJECTMMP-JCU","tully",-0.246354445056515,0.0757435424939608,-3.25248116136312,0.0013549587699202,0.006774793849601,1,"Post-2015","Intercept"
"SECCHI_DEPTH","SHORT_NAMETUL2","tully",1.48339706724364,0.121559710277035,12.2030322700094,1.23505544049163e-25,1.23505544049163e-24,1,"Post-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMETUL3","tully",0.691539465314016,0.119699031540382,5.77731880045093,3.07949876935342e-08,2.15564913854739e-07,1,"Post-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMETUL5","tully",0.945133398802306,0.120599085990503,7.83698641693464,3.26038444699457e-13,2.60830755759565e-12,1,"Post-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMETUL6","tully",0.368082960923448,0.120662108891409,3.05052650169333,0.00261266185906015,0.0104506474362406,1,"Post-2015","Sites"
"SECCHI_DEPTH","SHORT_NAMETUL8","tully",0.617008391128301,0.120628505184076,5.11494683770444,7.66875279024465e-07,4.60125167414679e-06,1,"Post-2015","Sites"
"SECCHI_DEPTH","Date_2","tully",-2.95323579742708e-06,7.94897761399399e-05,-0.0371523979666011,0.970402704938367,0.970402704938367,0,"Post-2015","Trend"
"SECCHI_DEPTH","SEAS_C1","tully",0.145019066504332,0.0525179163885953,2.76132559089537,0.00632449277046925,0.0189734783114077,1,"Post-2015","Seasonal"
"SECCHI_DEPTH","SEAS_C2","tully",-0.0467923161207732,0.0488089777484079,-0.958682567825332,0.338943444977303,0.677886889954606,0,"Post-2015","Seasonal"
"PP_QAQC","(Intercept)","tully",-2.29020525711847,0.13676987424383,-16.7449540315841,7.82625966841239e-13,3.13050386736495e-12,1,"Pre-2015","Intercept"
"PP_QAQC","Date_2","tully",2.66247487284335e-05,9.15065218782932e-05,0.290960121551176,0.774234185352704,0.774234185352704,0,"Pre-2015","Trend"
"PP_QAQC","SEAS_C1","tully",0.231967106354121,0.103347910005116,2.24452634158385,0.0369015247072487,0.110704574121746,0,"Pre-2015","Seasonal"
"PP_QAQC","SEAS_C2","tully",0.107527731594729,0.0931819981380706,1.15395391538398,0.26282840907473,0.525656818149461,0,"Pre-2015","Seasonal"
"PP_QAQC","(Intercept)","tully",-2.45314597317454,0.15798229832289,-15.527980028248,2.5063613789489e-08,1.00254455157956e-07,1,"Pre-2015-S1","Intercept"
"PP_QAQC","Date_2","tully",0.000303445338970721,0.00017053542447298,1.77936836237095,0.105535248970377,0.316605746911131,0,"Pre-2015-S1","Trend"
"PP_QAQC","SEAS_C1","tully",0.177272044791514,0.126439260694674,1.40203322779299,0.19117488391274,0.382349767825481,0,"Pre-2015-S1","Seasonal"
"PP_QAQC","SEAS_C2","tully",0.0956853662616386,0.106739995294855,0.896434049835965,0.391090364731542,0.391090364731542,0,"Pre-2015-S1","Seasonal"
"PP_QAQC","(Intercept)","tully",-1.99203128145099,0.172697449176432,-11.5348043121117,1.74469056892002e-07,6.97876227568006e-07,1,"Pre-2015-S2","Intercept"
"PP_QAQC","Date_2","tully",-0.000259002243087317,0.000192114956164693,-1.34816283051531,0.204711825463278,0.470086636730374,0,"Pre-2015-S2","Trend"
"PP_QAQC","SEAS_C1","tully",0.19192837355258,0.126260533044478,1.52009791915713,0.156695545576791,0.470086636730374,0,"Pre-2015-S2","Seasonal"
"PP_QAQC","SEAS_C2","tully",0.177208875759546,0.13545299241803,1.30826844498681,0.217459284336407,0.470086636730374,0,"Pre-2015-S2","Seasonal"
"PP_QAQC","(Intercept)","tully",-2.43832990512951,0.160864002846177,-15.1577100034066,3.1618363437668e-08,1.26473453750672e-07,1,"Pre-2015-S3","Intercept"
"PP_QAQC","Date_2","tully",0.000302552731261099,0.000186392994573666,1.62319797454364,0.13561128888503,0.40683386665509,0,"Pre-2015-S3","Trend"
"PP_QAQC","SEAS_C1","tully",0.135845794696874,0.130901376735981,1.03777208524602,0.323818464496858,0.647636928993715,0,"Pre-2015-S3","Seasonal"
"PP_QAQC","SEAS_C2","tully",0.0945520953145838,0.111955028423956,0.844554252235373,0.418106576908566,0.647636928993715,0,"Pre-2015-S3","Seasonal"
"PP_QAQC","(Intercept)","tully",-1.82299659630374,0.120329034459743,-15.1500974348267,3.05759836761037e-33,3.05759836761037e-32,1,"Post-2015","Intercept"
"PP_QAQC","PROJECTMMP-JCU","tully",-0.364225421791295,0.0930181010256539,-3.91564026544515,0.000130873115454536,0.000916111808181753,1,"Post-2015","Intercept"
"PP_QAQC","SHORT_NAMETUL2","tully",-0.813722549887168,0.135733414085288,-5.99500539620897,1.20820001947274e-08,1.08738001752546e-07,1,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMETUL3","tully",-0.484109979036171,0.132149413126091,-3.66335322711008,0.000333364233862165,0.00196244768237669,1,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMETUL5","tully",-0.59845883453859,0.134450106970745,-4.45115922941442,1.55098321070748e-05,0.000124078656856598,1,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMETUL6","tully",-0.444256207276484,0.13444750118349,-3.3043098857611,0.00116373494247484,0.00465493976989936,1,"Post-2015","Sites"
"PP_QAQC","SHORT_NAMETUL8","tully",-0.435091983621772,0.133282257361017,-3.26444038566403,0.00132908747643996,0.00465493976989936,1,"Post-2015","Sites"
"PP_QAQC","Date_2","tully",5.7879218757152e-05,9.23491070669046e-05,0.62674367511989,0.531678015019597,0.531678015019597,0,"Post-2015","Trend"
"PP_QAQC","SEAS_C1","tully",0.129866694903173,0.0609244377871613,2.13160268063303,0.0344934327511378,0.0689868655022755,0,"Post-2015","Seasonal"
"PP_QAQC","SEAS_C2","tully",0.199100535492722,0.0542712382120574,3.66861973398808,0.000327074613729448,0.00196244768237669,1,"Post-2015","Seasonal"
"PN_SHIM_QAQC","(Intercept)","tully",0.481649273240544,0.126295277539266,3.81367603464664,0.0011725908403524,0.00469036336140958,1,"Pre-2015","Intercept"
"PN_SHIM_QAQC","Date_2","tully",1.49058978117001e-05,8.44984441286294e-05,0.176404405612596,0.861842946004639,0.861842946004639,0,"Pre-2015","Trend"
"PN_SHIM_QAQC","SEAS_C1","tully",0.264713790676385,0.0954329529756664,2.77381954998167,0.0120932692896014,0.0362798078688043,1,"Pre-2015","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","tully",0.141204661326181,0.086045603109428,1.64104447204124,0.117238131197996,0.234476262395992,0,"Pre-2015","Seasonal"
"PN_SHIM_QAQC","(Intercept)","tully",0.383537182171312,0.168244269867088,2.27964484302678,0.0458133682266018,0.183253472906407,0,"Pre-2015-S1","Intercept"
"PN_SHIM_QAQC","Date_2","tully",0.00018402282367075,0.00018161280270964,1.01327010499895,0.334819808714641,0.383081947974034,0,"Pre-2015-S1","Trend"
"PN_SHIM_QAQC","SEAS_C1","tully",0.2236596803791,0.134652308036638,1.66101631409276,0.127693982658011,0.383081947974034,0,"Pre-2015-S1","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","tully",0.165217813417015,0.113673448004252,1.45344243812183,0.176751779080222,0.383081947974034,0,"Pre-2015-S1","Seasonal"
"PN_SHIM_QAQC","(Intercept)","tully",0.654717123068266,0.17247077011031,3.79610482778917,0.00296320625536416,0.0118528250214566,1,"Pre-2015-S2","Intercept"
"PN_SHIM_QAQC","Date_2","tully",-0.000156717928208685,0.000191862790084307,-0.816822939663397,0.431364677330245,0.431364677330245,0,"Pre-2015-S2","Trend"
"PN_SHIM_QAQC","SEAS_C1","tully",0.261898620237825,0.126094806104937,2.07699768394799,0.06201898524884,0.18605695574652,0,"Pre-2015-S2","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","tully",0.200262537394889,0.135275199648241,1.48040836691158,0.166827808415407,0.333655616830813,0,"Pre-2015-S2","Seasonal"
"PN_SHIM_QAQC","(Intercept)","tully",0.380169009401695,0.171636487282305,2.21496614980473,0.0511287741846317,0.204515096738527,0,"Pre-2015-S3","Intercept"
"PN_SHIM_QAQC","Date_2","tully",0.000179641229591706,0.000198875063883903,0.903286847950804,0.387615141690137,0.608884658576752,0,"Pre-2015-S3","Trend"
"PN_SHIM_QAQC","SEAS_C1","tully",0.180618092184933,0.139667371729308,1.29320176894996,0.225016537406157,0.608884658576752,0,"Pre-2015-S3","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","tully",0.162743642401489,0.119452254527403,1.36241582919772,0.202961552858917,0.608884658576752,0,"Pre-2015-S3","Seasonal"
"PN_SHIM_QAQC","(Intercept)","tully",1.07878213267211,0.0868857981999865,12.4160927910113,4.37102743463512e-24,4.37102743463512e-23,1,"Post-2015","Intercept"
"PN_SHIM_QAQC","PROJECTMMP-JCU","tully",0.313730302532173,0.114351290619364,2.74356590846422,0.00690375040690556,0.0345187520345278,1,"Post-2015","Intercept"
"PN_SHIM_QAQC","SHORT_NAMETUL2","tully",-0.369396478360498,0.0993229293758417,-3.71914602883578,0.000292142325074137,0.0023371386005931,1,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMETUL3","tully",-0.320896541282474,0.0982678657119903,-3.26552875609386,0.0013849295355924,0.00969450674914677,1,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMETUL5","tully",-0.289741383589004,0.0993229293758417,-2.91716510386652,0.00413843998633517,0.024830639918011,1,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMETUL6","tully",-0.162597152403102,0.100416511996471,-1.61922724829176,0.107732200302256,0.323196600906768,0,"Post-2015","Sites"
"PN_SHIM_QAQC","SHORT_NAMETUL8","tully",-0.22743303333883,0.0993226297932833,-2.28984103433607,0.0235815055370706,0.0943260221482823,0,"Post-2015","Sites"
"PN_SHIM_QAQC","Date_2","tully",-5.70516441738887e-05,6.5026739373214e-05,-0.877356680095044,0.381851604503612,0.5362595007334,0,"Post-2015","Trend"
"PN_SHIM_QAQC","SEAS_C1","tully",-0.0527369437438595,0.0474268276371159,-1.11196439591899,0.2681297503667,0.5362595007334,0,"Post-2015","Seasonal"
"PN_SHIM_QAQC","SEAS_C2","tully",0.23078815284004,0.0408575100123396,5.64861032330014,9.18918393475512e-08,8.2702655412796e-07,1,"Post-2015","Seasonal"
"NOX_QAQC","(Intercept)","tully",-3.18358540183528,0.283932346731046,-11.2124787418142,8.08135553201568e-10,3.23254221280627e-09,1,"Pre-2015","Intercept"
"NOX_QAQC","Date_2","tully",0.000549107327903235,0.000189966260053586,2.89055186825462,0.00937116036502895,0.0281134810950869,1,"Pre-2015","Trend"
"NOX_QAQC","SEAS_C1","tully",0.479958908088555,0.214548816248732,2.23706155307856,0.0374649619082518,0.0749299238165036,0,"Pre-2015","Seasonal"
"NOX_QAQC","SEAS_C2","tully",0.235303845597658,0.193444525343811,1.21638927325263,0.2387325255724,0.2387325255724,0,"Pre-2015","Seasonal"
"NOX_QAQC","(Intercept)","tully",-3.20283872260189,0.37167664921935,-8.61727183918861,6.10562848537862e-06,2.44225139415145e-05,1,"Pre-2015-S1","Intercept"
"NOX_QAQC","Date_2","tully",0.000546718846279383,0.000401209729281,1.36267594322587,0.202882211931093,0.405764423862186,0,"Pre-2015-S1","Trend"
"NOX_QAQC","SEAS_C1","tully",0.601192849121105,0.2974670025924,2.02104046459527,0.0708570985755446,0.212571295726634,0,"Pre-2015-S1","Seasonal"
"NOX_QAQC","SEAS_C2","tully",0.0711775316771826,0.251121576341397,0.283438534888844,0.782621973524157,0.782621973524157,0,"Pre-2015-S1","Seasonal"
"NOX_QAQC","(Intercept)","tully",-2.7391337308802,0.39285016756813,-6.97246420393894,2.35274209599829e-05,9.41096838399318e-05,1,"Pre-2015-S2","Intercept"
"NOX_QAQC","Date_2","tully",0.000691350984589543,0.000437020888736689,1.58196324799955,0.141964139851892,0.286112639588778,0,"Pre-2015-S2","Trend"
"NOX_QAQC","SEAS_C1","tully",0.52395281194334,0.28721600579688,1.82424656484458,0.0953708798629259,0.286112639588778,0,"Pre-2015-S2","Seasonal"
"NOX_QAQC","SEAS_C2","tully",0.374015776656096,0.308126906464405,1.21383679519498,0.250228651752692,0.286112639588778,0,"Pre-2015-S2","Seasonal"
"NOX_QAQC","(Intercept)","tully",-2.91386895165286,0.371164315433222,-7.85061718083486,1.38833606192273e-05,5.55334424769093e-05,1,"Pre-2015-S3","Intercept"
"NOX_QAQC","Date_2","tully",0.000241311174330467,0.000430067802668306,0.56110030286685,0.58708135014239,1,0,"Pre-2015-S3","Trend"
"NOX_QAQC","SEAS_C1","tully",0.615731271589567,0.302031026369127,2.03863582821803,0.0688041451376585,0.206412435412976,0,"Pre-2015-S3","Seasonal"
"NOX_QAQC","SEAS_C2","tully",-0.056221544312522,0.258315786932267,-0.217646567328322,0.832081267040911,1,0,"Pre-2015-S3","Seasonal"
"NOX_QAQC","(Intercept)","tully",-2.21442698281525,0.285674370947136,-7.7515773482705,2.82713023293167e-12,2.5444172096385e-11,1,"Post-2015","Intercept"
"NOX_QAQC","SHORT_NAMETUL2","tully",-0.999919958534323,0.333229305363942,-3.00069634464545,0.0032571793335186,0.0130287173340744,1,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMETUL3","tully",-1.01966156804394,0.32937620102381,-3.09573540794537,0.0024276216226153,0.0121381081130765,1,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMETUL5","tully",-1.15986868393287,0.333229305363942,-3.48069231986095,0.000691057154977485,0.0048374000848424,1,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMETUL6","tully",-0.472759918640927,0.337248550384125,-1.40181453145597,0.163468847099947,0.326937694199894,0,"Post-2015","Sites"
"NOX_QAQC","SHORT_NAMETUL8","tully",-1.06915999822788,0.333228210938329,-3.20849184772579,0.00169846558325136,0.0101907934995082,1,"Post-2015","Sites"
"NOX_QAQC","Date_2","tully",0.000222530670879792,0.00020913926140087,1.06403106422592,0.289382273701104,0.326937694199894,0,"Post-2015","Trend"
"NOX_QAQC","SEAS_C1","tully",-0.401262393579777,0.153736168446874,-2.6100715116914,0.0101672687515441,0.0305018062546324,1,"Post-2015","Seasonal"
"NOX_QAQC","SEAS_C2","tully",0.524486251357478,0.134454185323257,3.90085477887134,0.000156213865470124,0.00124971092376099,1,"Post-2015","Seasonal"
